dt,main_weather,weather_desc,icon_code,sunrise,sunset,temp,visibility,wind_speed,wind_deg,timestamp
1678412701,Snow,sleet,NULL,1678431162,1678472304,274.58,3000,9.77,10,1678412702
1678413002,Snow,sleet,NULL,1678431162,1678472304,274.58,3000,9.77,10,1678413003
1678413302,Snow,sleet,NULL,1678431162,1678472304,274.58,3000,9.77,10,1678413302
1678413603,Snow,sleet,NULL,1678431162,1678472304,274.57,3000,9.77,10,1678413603
1678413902,Snow,sleet,NULL,1678431162,1678472304,274.57,3000,9.77,10,1678413903
1678414202,Snow,sleet,NULL,1678431162,1678472304,274.57,3000,9.77,10,1678414202
1678414502,Snow,sleet,NULL,1678431162,1678472304,274.34,1500,7.2,360,1678414503
1678414802,Snow,sleet,NULL,1678431162,1678472304,273.98,1500,7.2,360,1678414802
1678415102,Snow,sleet,NULL,1678431162,1678472304,273.98,1500,7.2,360,1678415103
1678415401,Rain,"moderate rain",NULL,1678431162,1678472304,273.98,1500,7.2,360,1678415402
1678415702,Snow,sleet,NULL,1678431162,1678472304,273.85,1500,7.2,360,1678415702
1678416001,Snow,sleet,NULL,1678431162,1678472304,273.85,1500,7.2,360,1678416002
1678416302,Snow,snow,NULL,1678431162,1678472304,273.8,1200,6.17,360,1678416302
1678416602,Snow,snow,NULL,1678431162,1678472304,273.65,1200,6.17,360,1678416602
1678416902,Snow,snow,NULL,1678431162,1678472304,273.65,1200,6.17,360,1678416903
1678417204,Snow,snow,NULL,1678431162,1678472304,273.65,1200,6.17,360,1678417205
1678417502,Snow,snow,NULL,1678431162,1678472304,273.6,1200,6.17,360,1678417502
1678417801,Snow,snow,NULL,1678431162,1678472304,273.6,1200,6.17,360,1678417802
1678418102,Snow,snow,NULL,1678431162,1678472304,273.6,1200,6.17,360,1678418103
1678418402,Snow,snow,NULL,1678431162,1678472304,273.6,2000,7.2,350,1678418402
1678418702,Snow,snow,NULL,1678431162,1678472304,273.65,2000,7.2,350,1678418702
1678419004,Snow,snow,NULL,1678431162,1678472304,273.65,2000,7.2,350,1678419003
1678419302,Snow,"light snow",NULL,1678431162,1678472304,273.73,2000,7.2,350,1678419303
1678419601,Snow,"light snow",NULL,1678431162,1678472304,273.73,2000,7.2,350,1678419602
1678419901,Snow,"light snow",NULL,1678431162,1678472304,273.78,3500,7.72,330,1678419903
1678420202,Snow,snow,NULL,1678431162,1678472304,273.78,3500,7.72,330,1678420202
1678420501,Clouds,"broken clouds",NULL,1678431162,1678472304,273.78,3500,7.72,330,1678420502
1678420803,Snow,"light snow",NULL,1678431162,1678472304,273.79,3500,7.72,330,1678420804
1678421102,Snow,"light snow",NULL,1678431162,1678472304,273.79,3500,7.72,330,1678421102
1678421402,Snow,snow,NULL,1678431162,1678472304,273.79,3500,7.72,330,1678421403
1678421702,Snow,snow,NULL,1678431162,1678472304,273.79,3500,7.72,330,1678421702
1678422002,Snow,snow,NULL,1678431162,1678472304,273.78,3000,7.72,350,1678422003
1678422302,Snow,snow,NULL,1678431162,1678472304,273.78,3000,7.72,350,1678422303
1678422602,Snow,snow,NULL,1678431162,1678472304,273.78,3000,7.72,350,1678422603
1678422902,Snow,snow,NULL,1678431162,1678472304,273.73,3000,7.72,350,1678422903
1678423203,Snow,snow,NULL,1678431162,1678472304,273.73,3000,7.72,350,1678423202
1678423502,Snow,snow,NULL,1678431162,1678472304,273.73,2000,7.72,350,1678423503
1678423802,Snow,snow,NULL,1678431162,1678472304,273.6,2000,7.72,350,1678423802
1678424102,Snow,snow,NULL,1678431162,1678472304,273.6,2000,7.72,350,1678424102
1678424404,Snow,snow,NULL,1678431162,1678472304,273.6,2000,6.17,350,1678424404
1678424702,Snow,snow,NULL,1678431162,1678472304,273.6,2000,6.17,350,1678424702
1678425002,Snow,snow,NULL,1678431162,1678472304,273.65,2000,6.17,350,1678425002
1678425302,Snow,snow,NULL,1678431162,1678472304,273.65,2000,6.17,350,1678425302
1678425602,Snow,"light snow",NULL,1678431162,1678472304,273.65,2000,6.69,350,1678425602
1678425903,Snow,"light snow",NULL,1678431162,1678472304,273.65,2000,6.69,350,1678425903
1678426202,Snow,"light snow",NULL,1678431162,1678472304,273.6,2000,6.69,350,1678426202
1678426502,Snow,"light snow",NULL,1678431162,1678472304,273.73,2000,6.69,350,1678426503
1678426802,Snow,"light snow",NULL,1678431162,1678472304,273.73,2000,6.69,350,1678426802
1678427102,Snow,"light snow",NULL,1678431162,1678472304,273.73,2500,6.69,360,1678427102
1678427402,Snow,snow,NULL,1678431162,1678472304,273.73,2500,6.69,360,1678427403
1678427702,Snow,snow,NULL,1678431162,1678472304,273.73,2500,6.69,360,1678427702
1678428004,Snow,"light snow",NULL,1678431162,1678472304,273.74,2500,6.69,360,1678428004
1678428301,Snow,snow,NULL,1678431162,1678472304,273.74,2500,6.69,360,1678428302
1678428602,Snow,snow,NULL,1678431162,1678472304,273.74,2500,6.69,360,1678428602
1678428902,Snow,"light snow",NULL,1678431162,1678472304,273.73,2500,8.75,10,1678428903
1678429202,Snow,snow,NULL,1678431162,1678472304,273.73,2500,8.75,10,1678429202
1678429502,Snow,snow,NULL,1678431162,1678472304,273.73,2500,8.75,10,1678429503
1678429801,Snow,snow,NULL,1678431162,1678472304,273.73,2500,8.75,10,1678429804
1678430102,Snow,snow,NULL,1678431162,1678472304,273.73,2500,8.75,10,1678430103
1678430402,Snow,snow,NULL,1678431162,1678472304,273.73,2500,8.75,10,1678430402
1678430702,Snow,snow,NULL,1678431162,1678472304,273.73,10000,5.66,20,1678430702
1678431001,Snow,snow,NULL,1678431162,1678472304,273.78,10000,5.66,20,1678431002
1678431302,Snow,snow,NULL,1678431162,1678472304,273.78,10000,5.66,20,1678431302
1678431607,Snow,snow,NULL,1678431162,1678472304,273.79,10000,5.66,20,1678431603
1678431902,Snow,snow,NULL,1678431162,1678472304,273.79,10000,5.66,20,1678431902
1678432202,Snow,snow,NULL,1678431162,1678472304,273.79,10000,5.66,20,1678432202
1678432501,Snow,snow,NULL,1678431162,1678472304,273.79,10000,5.66,20,1678432502
1678432802,Snow,snow,NULL,1678431162,1678472304,273.78,10000,3.6,340,1678432802
1678433102,Snow,snow,NULL,1678431162,1678472304,273.78,10000,3.6,340,1678433102
1678433402,Snow,snow,NULL,1678431162,1678472304,273.78,10000,3.6,340,1678433403
1678433702,Rain,"light rain",NULL,1678431162,1678472304,273.9,10000,3.6,340,1678433702
1678434002,Rain,"light rain",NULL,1678431162,1678472304,273.9,10000,3.6,340,1678434003
1678434302,Rain,"light rain",NULL,1678431162,1678472304,273.78,10000,3.6,320,1678434302
1678434602,Clouds,"scattered clouds",NULL,1678431162,1678472304,273.65,10000,3.6,320,1678434602
1678434902,Clouds,"scattered clouds",NULL,1678431162,1678472304,273.61,10000,3.6,320,1678434903
1678435204,Clouds,"scattered clouds",NULL,1678431162,1678472304,273.61,10000,3.6,320,1678435205
1678435501,Clouds,"scattered clouds",NULL,1678431162,1678472304,273.65,10000,3.6,320,1678435502
1678435802,Clouds,"scattered clouds",NULL,1678431162,1678472304,273.6,10000,3.6,320,1678435802
1678436103,Clouds,"scattered clouds",NULL,1678431162,1678472304,273.52,10000,4.12,300,1678436103
1678436402,Rain,"light rain",NULL,1678431162,1678472304,273.65,10000,4.12,300,1678436402
1678436701,Rain,"light rain",NULL,1678431162,1678472304,273.65,10000,4.12,300,1678436702
1678437004,Rain,"light rain",NULL,1678431162,1678472304,273.65,10000,4.12,300,1678437004
1678437302,Rain,"light rain",NULL,1678431162,1678472304,273.69,10000,4.12,300,1678437302
1678437602,Rain,"light rain",NULL,1678431162,1678472304,273.69,10000,4.12,300,1678437602
1678437902,Rain,"light rain",NULL,1678431162,1678472304,274.01,10000,4.63,300,1678437902
1678438203,Snow,snow,NULL,1678431162,1678472304,273.78,10000,4.63,300,1678438203
1678438502,Snow,snow,NULL,1678431162,1678472304,273.83,10000,4.63,300,1678438503
1678438807,Snow,snow,NULL,1678431162,1678472304,273.83,10000,4.63,300,1678438806
1678439102,Snow,snow,NULL,1678431162,1678472304,273.68,10000,4.63,300,1678439102
1678439401,Snow,snow,NULL,1678431162,1678472304,273.68,10000,4.63,300,1678439402
1678439702,Snow,snow,NULL,1678431162,1678472304,273.65,10000,4.63,300,1678439702
1678440002,Rain,"light rain",NULL,1678431162,1678472304,273.92,10000,4.63,300,1678440003
1678440302,Rain,"light rain",NULL,1678431162,1678472304,273.97,10000,4.63,300,1678440302
1678440603,Rain,"light rain",NULL,1678431162,1678472304,273.92,10000,4.63,300,1678440603
1678440902,Rain,"light rain",NULL,1678431162,1678472304,274.29,10000,4.63,300,1678440902
1678441202,Rain,"light rain",NULL,1678431162,1678472304,274.29,10000,4.63,300,1678441203
1678441502,Rain,"light rain",NULL,1678431162,1678472304,274.29,10000,4.12,280,1678441502
1678441801,Rain,"moderate rain",NULL,1678431162,1678472304,274.4,10000,4.12,280,1678441802
1678442102,Rain,"moderate rain",NULL,1678431162,1678472304,274.4,10000,4.12,280,1678442102
1678442403,Rain,"moderate rain",NULL,1678431162,1678472304,274.4,10000,4.12,280,1678442404
1678442702,Rain,"moderate rain",NULL,1678431162,1678472304,274.48,10000,4.12,280,1678442702
1678443002,Rain,"moderate rain",NULL,1678431162,1678472304,274.48,10000,4.12,280,1678443003
1678443302,Rain,"moderate rain",NULL,1678431162,1678472304,274.48,10000,4.12,280,1678443302
1678443602,Rain,"moderate rain",NULL,1678431162,1678472304,274.83,10000,4.12,280,1678443602
1678443902,Rain,"moderate rain",NULL,1678431162,1678472304,274.83,10000,4.12,280,1678443903
1678444205,Rain,"moderate rain",NULL,1678431162,1678472304,274.83,10000,4.12,280,1678444202
1678444502,Rain,"moderate rain",NULL,1678431162,1678472304,274.9,10000,4.12,280,1678444503
1678444802,Rain,"moderate rain",NULL,1678431162,1678472304,274.9,10000,4.12,280,1678444802
1678445102,Rain,"moderate rain",NULL,1678431162,1678472304,274.9,10000,4.12,300,1678445102
1678445402,Clouds,"broken clouds",NULL,1678431162,1678472304,275.13,10000,4.12,300,1678445403
1678445702,Clouds,"broken clouds",NULL,1678431162,1678472304,275.01,10000,4.12,300,1678445702
1678446006,Clouds,"broken clouds",NULL,1678431162,1678472304,275.01,10000,4.12,300,1678446004
1678446302,Clouds,"broken clouds",NULL,1678431162,1678472304,275.45,10000,4.12,300,1678446302
1678446602,Clouds,"broken clouds",NULL,1678431162,1678472304,275.45,10000,4.12,300,1678446602
1678446902,Clouds,"broken clouds",NULL,1678431162,1678472304,275.45,10000,4.12,300,1678446902
1678447206,Clouds,"broken clouds",NULL,1678431162,1678472304,275.8,10000,4.63,300,1678447203
1678447502,Clouds,"broken clouds",NULL,1678431162,1678472304,275.87,10000,4.63,300,1678447502
1678447803,Clouds,"broken clouds",NULL,1678431162,1678472304,275.71,10000,4.63,300,1678447804
1678448102,Clouds,"broken clouds",NULL,1678431162,1678472304,275.74,10000,4.63,300,1678448102
1678448402,Clouds,"broken clouds",NULL,1678431162,1678472304,275.79,10000,4.63,300,1678448402
1678448702,Clouds,"broken clouds",NULL,1678431162,1678472304,275.71,10000,3.6,290,1678448703
1678449002,Clouds,"broken clouds",NULL,1678431162,1678472304,276.11,10000,3.6,290,1678449002
1678449301,Clouds,"broken clouds",NULL,1678431162,1678472304,276.18,10000,3.6,290,1678449302
1678449603,Clouds,"broken clouds",NULL,1678431162,1678472304,276.18,10000,3.6,290,1678449603
1678449902,Clouds,"broken clouds",NULL,1678431162,1678472304,276.3,10000,3.6,290,1678449902
1678450202,Clouds,"broken clouds",NULL,1678431162,1678472304,276.3,10000,3.6,290,1678450203
1678450502,Clouds,"broken clouds",NULL,1678431162,1678472304,276.3,10000,3.6,290,1678450503
1678450802,Clouds,"broken clouds",NULL,1678431162,1678472304,276.53,10000,3.6,280,1678450802
1678451102,Clouds,"broken clouds",NULL,1678431162,1678472304,276.53,10000,3.6,280,1678451102
1678451402,Clouds,"broken clouds",NULL,1678431162,1678472304,276.53,10000,3.6,280,1678451402
1678451702,Clouds,"broken clouds",NULL,1678431162,1678472304,276.66,10000,3.6,280,1678451702
1678452002,Clouds,"broken clouds",NULL,1678431162,1678472304,276.66,10000,3.6,280,1678452003
1678452301,Clouds,"broken clouds",NULL,1678431162,1678472304,276.77,10000,3.09,300,1678452302
1678452602,Clouds,"broken clouds",NULL,1678431162,1678472304,276.98,10000,3.09,300,1678452603
1678452901,Clouds,"broken clouds",NULL,1678431162,1678472304,276.98,10000,3.09,300,1678452902
1678453204,Clouds,"broken clouds",NULL,1678431162,1678472304,276.98,10000,3.09,300,1678453204
1678453502,Clouds,"broken clouds",NULL,1678431162,1678472304,277.37,10000,3.09,300,1678453502
1678453802,Clouds,"broken clouds",NULL,1678431162,1678472304,277.37,10000,3.09,300,1678453802
1678454101,Clouds,"broken clouds",NULL,1678431162,1678472304,277.37,10000,3.09,300,1678454102
1678454402,Clouds,"broken clouds",NULL,1678431162,1678472304,277.7,10000,3.09,330,1678454403
1678454701,Clouds,"broken clouds",NULL,1678431162,1678472304,277.75,10000,3.09,330,1678454702
1678455002,Clouds,"broken clouds",NULL,1678431162,1678472304,277.75,10000,3.09,330,1678455003
1678455302,Clouds,"broken clouds",NULL,1678431162,1678472304,278.08,10000,1.79,245,1678455302
1678455602,Clouds,"broken clouds",NULL,1678431162,1678472304,278.14,10000,1.79,245,1678455602
1678455902,Clouds,"broken clouds",NULL,1678431162,1678472304,278.14,10000,2.57,320,1678455903
1678456202,Clouds,"broken clouds",NULL,1678431162,1678472304,278.06,10000,2.57,320,1678456202
1678456502,Clouds,"broken clouds",NULL,1678431162,1678472304,278.06,10000,2.57,320,1678456503
1678456807,Clouds,"broken clouds",NULL,1678431162,1678472304,278.3,10000,2.57,320,1678456803
1678457102,Clouds,"broken clouds",NULL,1678431162,1678472304,278.41,10000,2.57,320,1678457102
1678457402,Clouds,"broken clouds",NULL,1678431162,1678472304,278.41,10000,2.57,320,1678457402
1678457702,Clouds,"broken clouds",NULL,1678431162,1678472304,278.46,10000,2.57,50,1678457702
1678458002,Clouds,"broken clouds",NULL,1678431162,1678472304,278.54,10000,2.57,50,1678458003
1678458302,Clouds,"broken clouds",NULL,1678431162,1678472304,278.47,10000,2.57,50,1678458302
1678458602,Clouds,"broken clouds",NULL,1678431162,1678472304,278.47,10000,2.57,50,1678458603
1678458902,Clouds,"broken clouds",NULL,1678431162,1678472304,278.74,10000,1.79,351,1678458903
1678459202,Clouds,"broken clouds",NULL,1678431162,1678472304,278.74,10000,1.79,351,1678459202
1678459501,Clouds,"scattered clouds",NULL,1678431162,1678472304,278.91,10000,2.06,50,1678459502
1678459802,Clouds,"scattered clouds",NULL,1678431162,1678472304,278.93,10000,2.06,50,1678459803
1678460102,Clouds,"scattered clouds",NULL,1678431162,1678472304,278.93,10000,2.06,50,1678460102
1678460402,Clouds,"scattered clouds",NULL,1678431162,1678472304,279.03,10000,2.06,50,1678460405
1678460702,Clouds,"scattered clouds",NULL,1678431162,1678472304,278.91,10000,2.06,50,1678460702
1678461001,Clouds,"scattered clouds",NULL,1678431162,1678472304,278.84,10000,2.06,50,1678461002
1678461301,Clouds,"scattered clouds",NULL,1678431162,1678472304,278.84,10000,2.06,50,1678461302
1678461602,Clouds,"broken clouds",NULL,1678431162,1678472304,278.93,10000,1.79,70,1678461602
1678461901,Clouds,"broken clouds",NULL,1678431162,1678472304,278.93,10000,1.79,70,1678461902
1678462203,Clouds,"broken clouds",NULL,1678431162,1678472304,278.93,10000,1.79,70,1678462203
1678462501,Clouds,"broken clouds",NULL,1678431162,1678472304,278.69,10000,2.24,124,1678462502
1678462802,Clouds,"broken clouds",NULL,1678431162,1678472304,278.69,10000,2.24,124,1678462802
1678463101,Clouds,"few clouds",NULL,1678431162,1678472304,278.85,10000,3.09,200,1678463103
1678463401,Clouds,"few clouds",NULL,1678431162,1678472304,278.85,10000,3.09,200,1678463402
1678463702,Clouds,"few clouds",NULL,1678431162,1678472304,278.85,10000,3.09,200,1678463702
1678464003,Clouds,"few clouds",NULL,1678431162,1678472304,278.85,10000,3.09,200,1678464004
1678464301,Clouds,"few clouds",NULL,1678431162,1678472304,278.67,10000,3.09,200,1678464302
1678464602,Clouds,"few clouds",NULL,1678431162,1678472304,278.67,10000,3.09,200,1678464602
1678464902,Clouds,"few clouds",NULL,1678431162,1678472304,278.67,10000,3.09,200,1678464902
1678465201,Clouds,"few clouds",NULL,1678431162,1678472304,278.52,10000,3.6,80,1678465202
1678465502,Clouds,"few clouds",NULL,1678431162,1678472304,278.52,10000,3.6,80,1678465502
1678465802,Clouds,"few clouds",NULL,1678431162,1678472304,278.52,10000,3.6,80,1678465802
1678466101,Clouds,"few clouds",NULL,1678431162,1678472304,278.19,10000,3.6,80,1678466102
1678466402,Clouds,"few clouds",NULL,1678431162,1678472304,278.19,10000,3.6,80,1678466402
1678466702,Clouds,"few clouds",NULL,1678431162,1678472304,278.19,10000,3.6,140,1678466703
1678467002,Clouds,"few clouds",NULL,1678431162,1678472304,278.4,10000,3.6,140,1678467002
1678467302,Clouds,"few clouds",NULL,1678431162,1678472304,278.4,10000,3.6,140,1678467302
1678467605,Clouds,"few clouds",NULL,1678431162,1678472304,278.4,10000,3.6,140,1678467605
1678467902,Clouds,"few clouds",NULL,1678431162,1678472304,278.38,10000,3.6,140,1678467903
1678468202,Clouds,"few clouds",NULL,1678431162,1678472304,278.38,10000,3.6,140,1678468202
1678468502,Clouds,"few clouds",NULL,1678431162,1678472304,278.38,10000,3.6,140,1678468502
1678468802,Clouds,"few clouds",NULL,1678431162,1678472304,277.76,10000,3.09,90,1678468803
1678469101,Clouds,"few clouds",NULL,1678431162,1678472304,277.77,10000,3.09,90,1678469102
1678469404,Clouds,"few clouds",NULL,1678431162,1678472304,277.77,10000,3.09,90,1678469404
1678469702,Clouds,"few clouds",NULL,1678431162,1678472304,277.42,10000,3.09,90,1678469702
1678470002,Clouds,"few clouds",NULL,1678431162,1678472304,277.42,10000,3.09,90,1678470003
1678470302,Clouds,"few clouds",NULL,1678431162,1678472304,276.75,10000,3.09,90,1678470303
1678470602,Clouds,"few clouds",NULL,1678431162,1678472304,276.75,10000,3.09,90,1678470602
1678470901,Clouds,"few clouds",NULL,1678431162,1678472304,276.75,10000,3.09,90,1678470902
1678471204,Clouds,"few clouds",NULL,1678431162,1678472304,276.71,10000,3.09,90,1678471205
1678471502,Clouds,"few clouds",NULL,1678431162,1678472304,276.81,10000,3.09,90,1678471502
1678471803,Clouds,"few clouds",NULL,1678431162,1678472304,276.74,10000,3.09,90,1678471803
1678472102,Clouds,"few clouds",NULL,1678431162,1678472304,275.81,10000,2.57,90,1678472102
1678472702,Clouds,"few clouds",NULL,1678431162,1678472304,275.58,10000,2.57,90,1678472702
1678473004,Clouds,"few clouds",NULL,1678431162,1678472304,275.58,10000,2.57,90,1678473004
1678473301,Clouds,"few clouds",NULL,1678431162,1678472304,274.33,10000,2.57,90,1678473302
1678473602,Clouds,"few clouds",NULL,1678431162,1678472304,274.33,10000,2.57,90,1678473603
1678473902,Clouds,"scattered clouds",NULL,1678431162,1678472304,274.31,10000,2.06,100,1678473902
1678474202,Clouds,"scattered clouds",NULL,1678431162,1678472304,274.31,10000,2.06,100,1678474203
1678474503,Clouds,"scattered clouds",NULL,1678431162,1678472304,274.31,10000,2.06,100,1678474503
1678474804,Clouds,"scattered clouds",NULL,1678431162,1678472304,274.33,10000,2.06,100,1678474803
1678475102,Clouds,"scattered clouds",NULL,1678431162,1678472304,274.37,10000,2.06,100,1678475102
1678475402,Clouds,"scattered clouds",NULL,1678431162,1678472304,274.37,10000,2.06,100,1678475403
1678475701,Clouds,"scattered clouds",NULL,1678431162,1678472304,274.48,10000,2.06,100,1678475702
1678476001,Clear,"clear sky",NULL,1678431162,1678472304,274.28,10000,1.54,140,1678476002
1678476302,Clear,"clear sky",NULL,1678431162,1678472304,274.28,10000,1.54,140,1678476302
1678476602,Clear,"clear sky",NULL,1678431162,1678472304,274.36,10000,1.54,140,1678476603
1678476902,Clear,"clear sky",NULL,1678431162,1678472304,274.3,10000,1.54,140,1678476903
1678477202,Clear,"clear sky",NULL,1678431162,1678472304,274.3,10000,1.54,140,1678477202
1678477501,Clear,"clear sky",NULL,1678431162,1678472304,274.46,10000,1.54,130,1678477502
1678477802,Clear,"clear sky",NULL,1678431162,1678472304,274.46,10000,1.54,130,1678477803
1678478102,Clear,"clear sky",NULL,1678431162,1678472304,274.46,10000,1.54,130,1678478102
1678478403,Clear,"clear sky",NULL,1678431162,1678472304,274.08,10000,1.54,110,1678478403
1678478702,Clear,"clear sky",NULL,1678431162,1678472304,273.79,10000,1.54,110,1678478702
1678479001,Clear,"clear sky",NULL,1678431162,1678472304,273.79,10000,1.54,110,1678479002
1678479301,Clear,"clear sky",NULL,1678431162,1678472304,273.88,10000,1.54,130,1678479302
1678479602,Clear,"clear sky",NULL,1678431162,1678472304,273.88,10000,1.54,130,1678479602
1678479902,Clear,"clear sky",NULL,1678431162,1678472304,273.79,10000,1.54,130,1678479902
1678480203,Clear,"clear sky",NULL,1678431162,1678472304,273.79,10000,1.54,130,1678480203
1678480501,Clear,"clear sky",NULL,1678431162,1678472304,273.73,10000,1.54,130,1678480502
1678480802,Clear,"clear sky",NULL,1678431162,1678472304,273.73,10000,1.54,130,1678480802
1678481102,Clear,"clear sky",NULL,1678431162,1678472304,273.79,10000,1.54,0,1678481102
1678481402,Clear,"clear sky",NULL,1678431162,1678472304,273.53,10000,1.54,0,1678481402
1678481702,Clear,"clear sky",NULL,1678431162,1678472304,273.53,10000,1.54,0,1678481702
1678482003,Clear,"clear sky",NULL,1678431162,1678472304,273.4,10000,1.54,0,1678482003
1678482302,Clear,"clear sky",NULL,1678431162,1678472304,273.31,10000,1.54,0,1678482302
1678482602,Clear,"clear sky",NULL,1678431162,1678472304,273.31,10000,1.54,0,1678482602
1678482902,Clear,"clear sky",NULL,1678431162,1678472304,273.31,10000,1.54,0,1678482903
1678483202,Clear,"clear sky",NULL,1678431162,1678472304,273.74,10000,1.54,0,1678483202
1678483502,Clear,"clear sky",NULL,1678431162,1678472304,273.79,10000,1.54,0,1678483502
1678483803,Clear,"clear sky",NULL,1678431162,1678472304,273.74,10000,1.54,0,1678483803
1678484102,Clear,"clear sky",NULL,1678431162,1678472304,272.96,10000,1.54,0,1678484102
1678484402,Clear,"clear sky",NULL,1678431162,1678472304,273.03,10000,1.54,0,1678484403
1678484702,Clear,"clear sky",NULL,1678431162,1678472304,272.95,10000,2.57,90,1678484703
1678485001,Clear,"clear sky",NULL,1678431162,1678472304,272.95,10000,2.57,90,1678485002
1678485302,Clear,"clear sky",NULL,1678431162,1678472304,272.95,10000,2.57,90,1678485302
1678485603,Clear,"clear sky",NULL,1678431162,1678472304,272.75,10000,2.57,90,1678485603
1678485902,Clear,"clear sky",NULL,1678431162,1678472304,272.75,10000,2.57,90,1678485902
1678486202,Clear,"clear sky",NULL,1678431162,1678472304,272.75,10000,2.57,90,1678486203
1678486502,Clear,"clear sky",NULL,1678431162,1678472304,272.75,10000,2.57,90,1678486503
1678486801,Clear,"clear sky",NULL,1678431162,1678472304,272.37,10000,2.57,90,1678486802
1678487102,Clear,"clear sky",NULL,1678431162,1678472304,272.37,10000,2.57,90,1678487103
1678487403,Clear,"clear sky",NULL,1678431162,1678472304,272.37,10000,2.57,90,1678487404
1678487701,Clear,"clear sky",NULL,1678431162,1678472304,273.53,10000,2.57,90,1678487702
1678488002,Clear,"clear sky",NULL,1678431162,1678472304,273.53,10000,2.57,90,1678488002
1678488302,Clouds,"broken clouds",NULL,1678431162,1678472304,273.58,10000,2.06,100,1678488302
1678488602,Clouds,"broken clouds",NULL,1678431162,1678472304,273.53,10000,2.06,100,1678488603
1678488902,Clouds,"broken clouds",NULL,1678431162,1678472304,273.58,10000,2.06,100,1678488902
1678489205,Clouds,"broken clouds",NULL,1678431162,1678472304,273.58,10000,2.06,100,1678489205
1678489502,Clouds,"broken clouds",NULL,1678431162,1678472304,273.58,10000,2.06,100,1678489502
1678489802,Clouds,"broken clouds",NULL,1678431162,1678472304,273.58,10000,2.06,100,1678489802
1678490102,Clouds,"broken clouds",NULL,1678431162,1678472304,273.58,10000,2.06,100,1678490103
1678490402,Clouds,"scattered clouds",NULL,1678431162,1678472304,273.74,10000,3.09,130,1678490403
1678490702,Clouds,"scattered clouds",NULL,1678431162,1678472304,273.74,10000,3.09,130,1678490702
1678491002,Clouds,"scattered clouds",NULL,1678431162,1678472304,273.79,10000,3.09,130,1678491003
1678491302,Clouds,"scattered clouds",NULL,1678431162,1678472304,273.73,10000,3.09,130,1678491303
1678491602,Clouds,"scattered clouds",NULL,1678431162,1678472304,273.73,10000,3.09,130,1678491602
1678491902,Clouds,"broken clouds",NULL,1678431162,1678472304,273.6,10000,3.09,130,1678491903
1678492201,Clouds,"broken clouds",NULL,1678431162,1678472304,273.6,10000,3.09,130,1678492202
1678492502,Clouds,"broken clouds",NULL,1678431162,1678472304,273.6,10000,3.09,130,1678492502
1678492804,Clouds,"broken clouds",NULL,1678517419,1678558815,273.56,10000,2.06,110,1678492804
1678493102,Clouds,"broken clouds",NULL,1678517419,1678558815,273.67,10000,2.06,110,1678493102
1678493402,Clouds,"broken clouds",NULL,1678517419,1678558815,273.67,10000,2.06,110,1678493402
1678493702,Clouds,"broken clouds",NULL,1678517419,1678558815,273.67,10000,2.06,110,1678493702
1678494002,Clouds,"broken clouds",NULL,1678517419,1678558815,273.88,10000,1.54,0,1678494003
1678494302,Clouds,"broken clouds",NULL,1678517419,1678558815,273.94,10000,1.54,0,1678494302
1678494602,Clouds,"broken clouds",NULL,1678517419,1678558815,273.94,10000,1.54,0,1678494602
1678494902,Clouds,"broken clouds",NULL,1678517419,1678558815,274.05,10000,1.54,0,1678494903
1678495201,Clouds,"broken clouds",NULL,1678517419,1678558815,274.05,10000,1.54,0,1678495202
1678495502,Clouds,"broken clouds",NULL,1678517419,1678558815,274.17,10000,1.54,100,1678495502
1678495802,Clouds,"broken clouds",NULL,1678517419,1678558815,274.27,10000,1.54,100,1678495803
1678496101,Clouds,"broken clouds",NULL,1678517419,1678558815,274.33,10000,1.79,340,1678496102
1678496404,Clouds,"broken clouds",NULL,1678517419,1678558815,274.21,10000,1.79,340,1678496404
1678496701,Clouds,"broken clouds",NULL,1678517419,1678558815,274.46,10000,1.54,100,1678496702
1678497002,Clouds,"broken clouds",NULL,1678517419,1678558815,274.46,10000,1.54,100,1678497002
1678497302,Clouds,"broken clouds",NULL,1678517419,1678558815,274.46,10000,1.54,100,1678497303
1678497602,Clouds,"broken clouds",NULL,1678517419,1678558815,274.73,10000,1.03,0,1678497602
1678497901,Clouds,"broken clouds",NULL,1678517419,1678558815,274.73,10000,1.03,0,1678497902
1678498203,Clouds,"broken clouds",NULL,1678517419,1678558815,274.73,10000,1.03,0,1678498203
1678498502,Clouds,"broken clouds",NULL,1678517419,1678558815,274.82,10000,1.34,341,1678498503
1678498802,Clouds,"broken clouds",NULL,1678517419,1678558815,274.82,10000,1.34,341,1678498802
1678499102,Clouds,"broken clouds",NULL,1678517419,1678558815,274.82,10000,1.34,341,1678499102
1678499401,Clouds,"broken clouds",NULL,1678517419,1678558815,274.87,10000,1.03,0,1678499402
1678499702,Clouds,"broken clouds",NULL,1678517419,1678558815,274.89,10000,1.03,0,1678499703
1678500003,Clouds,"broken clouds",NULL,1678517419,1678558815,274.88,10000,1.03,0,1678500003
1678500302,Clouds,"broken clouds",NULL,1678517419,1678558815,274.88,10000,1.03,0,1678500302
1678500602,Clouds,"broken clouds",NULL,1678517419,1678558815,274.88,10000,1.03,0,1678500603
1678500902,Snow,"light snow",NULL,1678517419,1678558815,274.58,10000,1.54,0,1678500902
